日期,週次,新增確診,每週新增確診,確診總人數,不明性別,不明總數,新增男性,男性總數,確診男性率,新增女性,女性總數,確診女性率,新增軍人,敦睦總人數,軍隊率,新增境外,境外總人數,境外率,新增本土,本土總人數,本土率,新增不明,不明總人數,不明率,新增死亡,死亡總人數,死亡率,當日未知感染源數,未知感染源總數,已知感染源數,新增解除隔離,解除隔離數,解除隔離+死亡,未解除隔離數,備註,,,
08月07日 星期日,33,+22042,,4738861,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+275,21756,0.46%,+21767,4717051,99.54%,+0,15,0.00%,+42,9230,0.19%,+0,82,4738779,+0,14875,24105,4714756,,,,
08月08日 星期一,33,+15407,,4754268,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+204,21960,0.46%,+15203,4732254,99.54%,+0,15,0.00%,+26,9256,0.19%,+0,82,4754186,+0,14875,24131,4730137,,,,
08月09日 星期二,33,+23635,,4777903,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+212,22172,0.46%,+23423,4755677,99.53%,+0,15,0.00%,+18,9274,0.19%,+0,82,4777821,+0,14875,24149,4753754,,,,
08月10日 星期三,33,+23773,,4801676,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+145,22317,0.46%,+23628,4779305,99.53%,+0,15,0.00%,+25,9299,0.19%,+0,82,4801594,+0,14875,24174,4777502,,,,
08月11日 星期四,33,+22874,,4824550,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+257,22574,0.47%,+22617,4801922,99.53%,+0,15,0.00%,+44,9343,0.19%,+0,82,4824468,+0,14875,24218,4800332,,,,
08月12日 星期五,33,+21951,,4846501,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+226,22800,0.47%,+21725,4823647,99.53%,+0,15,0.00%,+31,9374,0.19%,+0,82,4846419,+0,14875,24249,4822252,,,,
08月13日 星期六,33,+21265,+150947,4867766,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+229,23029,0.47%,+21036,4844683,99.53%,+0,15,0.00%,+40,9414,0.19%,+0,82,4867684,+0,14875,24289,4843477,,,,
08月14日 星期日,34,+21074,,4888840,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+287,23316,0.48%,+20787,4865470,99.52%,+0,15,0.00%,+22,9436,0.19%,+0,82,4888758,+0,14875,24311,4864529,,,,
08月15日 星期一,34,+15782,,4904622,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+194,23510,0.48%,+15588,4881058,99.52%,+0,15,0.00%,+22,9458,0.19%,+0,82,4904540,+0,14875,24333,4880289,,,,
08月16日 星期二,34,+23132,,4927754,+0,87393,+0,6721,0.14%,+0,5695,0.12%,+0,36,0.00%,+266,23776,0.48%,+22866,4903924,99.52%,+0,15,0.00%,+16,9474,0.19%,+0,82,4927672,+0,14875,24349,4903405,,,,
08月17日 星期三,34,+24816,,4952570,+0,87393,+0,6721,0.14%,+0,5695,0.11%,+0,36,0.00%,+206,23982,0.48%,+24610,4928534,99.51%,+0,15,0.00%,+33,9507,0.19%,+0,82,4952488,+0,14875,24382,4928188,,,,
08月18日 星期四,34,+23400,,4975970,+0,87393,+0,6721,0.14%,+0,5695,0.11%,+0,36,0.00%,+338,24320,0.49%,+23062,4951596,99.51%,+0,15,0.00%,+34,9541,0.19%,+0,82,4975888,+0,14875,24416,4951554,,,,
08月19日 星期五,34,+22795,,4998765,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+257,24577,0.49%,+22538,4974134,99.51%,+0,15,0.00%,+32,9573,0.19%,+0,82,4998683,+0,14875,24448,4974317,,,,
08月20日 星期六,34,+22130,+153129,5020895,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+233,24810,0.49%,+21897,4996031,99.50%,+0,15,0.00%,+36,9609,0.19%,+0,82,5020813,+0,14875,24484,4996411,,,,
08月21日 星期日,35,+22380,,5043275,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+259,25069,0.50%,+22121,5018152,99.50%,+0,15,0.00%,+26,9635,0.19%,+0,82,5043193,+0,14875,24510,5018765,,,,
08月22日 星期一,35,+16903,,5060178,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+242,25311,0.50%,+16661,5034813,99.50%,+0,15,0.00%,+23,9658,0.19%,+0,82,5060096,+0,14875,24533,5035645,,,,
08月23日 星期二,35,+26343,,5086521,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+282,25593,0.50%,+26061,5060874,99.50%,+0,15,0.00%,+16,9674,0.19%,+0,82,5086439,+0,14875,24549,5061972,,,,
08月24日 星期三,35,+28531,,5115052,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+174,25767,0.50%,+28357,5089231,99.50%,+0,15,0.00%,+18,9692,0.19%,+0,82,5114970,+0,14875,24567,5090485,,,,
08月25日 星期四,35,+27227,,5142279,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+305,26072,0.51%,+26922,5116153,99.49%,+0,15,0.00%,+37,9729,0.19%,+0,82,5142197,+0,14875,24604,5117675,,,,
08月26日 星期五,35,+26718,,5168997,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+353,26425,0.51%,+26365,5142518,99.49%,+0,15,0.00%,+45,9774,0.19%,+0,82,5168915,+0,14875,24649,5144348,,,,
08月27日 星期六,35,+25853,+173955,5194850,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+275,26700,0.51%,+25578,5168096,99.48%,+0,15,0.00%,+40,9814,0.19%,+0,82,5194768,+0,14875,24689,5170161,,,,
08月28日 星期日,36,+26735,,5221585,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+314,27014,0.52%,+26421,5194517,99.48%,+0,15,0.00%,+31,9845,0.19%,+0,82,5221503,+0,14875,24720,5196865,,,,
08月29日 星期一,36,+20424,,5242009,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+284,27298,0.52%,+20140,5214657,99.48%,+0,15,0.00%,+22,9867,0.19%,+0,82,5241927,+0,14875,24742,5217267,,,,
08月30日 星期二,36,+31440,,5273449,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+310,27608,0.52%,+31130,5245787,99.48%,+0,15,0.00%,+27,9894,0.19%,+0,82,5273367,+0,14875,24769,5248680,,,,
08月31日 星期三,36,+34580,,5308029,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+225,27833,0.52%,+34355,5280142,99.47%,+0,15,0.00%,+21,9915,0.19%,+0,82,5307947,+0,14875,24790,5283239,,,,
09月01日 星期四,36,+34077,,5342106,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+228,28061,0.53%,+33849,5313991,99.47%,+0,15,0.00%,+36,9951,0.19%,+0,82,5342024,+0,14875,24826,5317280,,,,
09月02日 星期五,36,+33777,,5375883,+0,87393,+0,6721,0.13%,+0,5695,0.11%,+0,36,0.00%,+333,28394,0.53%,+33444,5347435,99.47%,+0,15,0.00%,+36,9987,0.19%,+0,82,5375801,+0,14875,24862,5351021,,,,
09月03日 星期六,36,+32758,+213791,5408641,+0,87393,+0,6721,0.12%,+0,5695,0.11%,+0,36,0.00%,+282,28676,0.53%,+32476,5379911,99.47%,+0,15,0.00%,+42,10029,0.19%,+0,82,5408559,+0,14875,24904,5383737,,,,
09月04日 星期日,37,+34340,,5442981,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+229,28905,0.53%,+34111,5414022,99.47%,+0,15,0.00%,+35,10064,0.18%,+0,82,5442899,+0,14875,24939,5418042,,,,
09月05日 星期一,37,+24078,,5467059,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+171,29076,0.53%,+23907,5437929,99.47%,+0,15,0.00%,+31,10095,0.18%,+0,82,5466977,+0,14875,24970,5442089,,,,
09月06日 星期二,37,+36666,,5503725,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+315,29391,0.53%,+36351,5474280,99.46%,+0,15,0.00%,+21,10116,0.18%,+0,82,5503643,+0,14875,24991,5478734,,,,
09月07日 星期三,37,+41249,,5544974,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+263,29654,0.53%,+40986,5515266,99.46%,+0,15,0.00%,+26,10142,0.18%,+0,82,5544892,+0,14875,25017,5519957,,,,
09月08日 星期四,37,+35053,,5580027,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+268,29922,0.54%,+34785,5550051,99.46%,+0,15,0.00%,+29,10171,0.18%,+0,82,5579945,+0,14875,25046,5554981,,,,
09月09日 星期五,37,+34200,,5614227,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+236,30158,0.54%,+33964,5584015,99.46%,+0,15,0.00%,+55,10226,0.18%,+0,82,5614145,+0,14875,25101,5589126,,,,
09月10日 星期六,37,+35801,+241387,5650028,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+234,30392,0.54%,+35567,5619582,99.46%,+0,15,0.00%,+30,10256,0.18%,+0,82,5649946,+0,14875,25131,5624897,,,,
09月11日 星期日,38,+32105,,5682133,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+270,30662,0.54%,+31835,5651417,99.46%,+0,15,0.00%,+29,10285,0.18%,+0,82,5682051,+0,14875,25160,5656973,,,,
09月12日 星期一,38,+25555,,5707688,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+237,30899,0.54%,+25318,5676735,99.46%,+0,15,0.00%,+28,10313,0.18%,+0,82,5707606,+0,14875,25188,5682500,,,,
09月13日 星期二,38,+46995,,5754683,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+245,31144,0.54%,+46750,5723485,99.46%,+0,15,0.00%,+17,10330,0.18%,+0,82,5754601,+0,14875,25205,5729478,,,,
09月14日 星期三,38,+49660,,5804343,+0,87393,+0,6721,0.12%,+0,5695,0.10%,+0,36,0.00%,+148,31292,0.54%,+49512,5772997,99.46%,+0,15,0.00%,+37,10367,0.18%,+0,82,5804261,+0,14875,25242,5779101,,,,
09月15日 星期四,38,+45405,,5849748,+0,87393,+0,6721,0.11%,+0,5695,0.10%,+0,36,0.00%,+199,31491,0.54%,+45206,5818203,99.46%,+0,15,0.00%,+57,10424,0.18%,+0,82,5849666,+0,14875,25299,5824449,,,,
09月16日 星期五,38,+41607,,5891355,+0,87393,+0,6721,0.11%,+0,5695,0.10%,+0,36,0.00%,+235,31726,0.54%,+41372,5859575,99.46%,+0,15,0.00%,+46,10470,0.18%,+0,82,5891273,+0,14875,25345,5866010,,,,
09月17日 星期六,38,+39572,+280899,5930927,+0,87393,+0,6721,0.11%,+0,5695,0.10%,+0,36,0.00%,+233,31959,0.54%,+39339,5898914,99.46%,+0,15,0.00%,+40,10510,0.18%,+0,82,5930845,+0,14875,25385,5905542,,,,
09月18日 星期日,39,+39511,,5970438,+0,87393,+0,6721,0.11%,+0,5695,0.10%,+0,36,0.00%,+235,32194,0.54%,+39276,5938190,99.46%,+0,15,0.00%,+39,10549,0.18%,+0,82,5970356,+0,14875,25424,5945014,,,,
09月19日 星期一,39,+28422,,5998860,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+227,32421,0.54%,+28195,5966385,99.46%,+0,15,0.00%,+31,10580,0.18%,+0,82,5998778,+0,14875,25455,5973405,,,,
09月20日 星期二,39,+44679,,6043539,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+244,32665,0.54%,+44435,6010820,99.46%,+0,15,0.00%,+25,10605,0.18%,+0,82,6043457,+0,14875,25480,6018059,,,,
09月21日 星期三,39,+46834,,6090373,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+212,32877,0.54%,+46622,6057442,99.46%,+0,15,0.00%,+39,10644,0.17%,+0,82,6090291,+0,14875,25519,6064854,,,,
09月22日 星期四,39,+42421,,6132794,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+248,33125,0.54%,+42173,6099615,99.46%,+0,15,0.00%,+59,10703,0.17%,+0,82,6132712,+0,14875,25578,6107216,,,,
09月23日 星期五,39,+39975,,6172769,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+236,33361,0.54%,+39739,6139354,99.46%,+0,15,0.00%,+41,10744,0.17%,+0,82,6172687,+0,14875,25619,6147150,,,,
09月24日 星期六,39,+38324,+280166,6211093,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+208,33569,0.54%,+38116,6177470,99.46%,+0,15,0.00%,+51,10795,0.17%,+0,82,6211011,+0,14875,25670,6185423,,,,
09月25日 星期日,40,+38958,,6250051,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+194,33763,0.54%,+38764,6216234,99.46%,+0,15,0.00%,+34,10829,0.17%,+0,82,6249969,+0,14875,25704,6224347,,,,
09月26日 星期一,40,+28743,,6278794,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+269,34032,0.54%,+28474,6244708,99.46%,+0,15,0.00%,+56,10885,0.17%,+0,82,6278712,+0,14875,25760,6253034,,,,
09月27日 星期二,40,+45784,,6324578,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+235,34267,0.54%,+45549,6290257,99.46%,+0,15,0.00%,+28,10913,0.17%,+0,82,6324496,+0,14875,25788,6298790,,,,
09月28日 星期三,40,+48543,,6373121,+0,87393,+0,6721,0.11%,+0,5695,0.09%,+0,36,0.00%,+186,34453,0.54%,+48357,6338614,99.46%,+0,15,0.00%,+38,10951,0.17%,+0,82,6373039,+0,14875,25826,6347295,,,,
09月29日 星期四,40,+44820,,6417941,+0,87393,+0,6721,0.10%,+0,5695,0.09%,+0,36,0.00%,+213,34666,0.54%,+44607,6383221,99.46%,+0,15,0.00%,+53,11004,0.17%,+0,82,6417859,+0,14875,25879,6392062,,,,
09月30日 星期五,40,+43459,,6461400,+0,87393,+0,6721,0.10%,+0,5695,0.09%,+0,36,0.00%,+213,34879,0.54%,+43246,6426467,99.46%,+0,15,0.00%,+50,11054,0.17%,+0,82,6461318,+0,14875,25929,6435471,,,,
10月01日 星期六,40,+43022,+293329,6504422,+0,87393,+0,6721,0.10%,+0,5695,0.09%,+0,36,0.00%,+29,34908,0.54%,+42993,6469460,99.46%,+0,15,0.00%,+48,11102,0.17%,+0,82,6504340,+0,14875,25977,6478445,,,,
10月02日 星期日,41,+43286,,6547708,+0,87393,+0,6721,0.10%,+0,5695,0.09%,+0,36,0.00%,+64,34972,0.53%,+43222,6512682,99.47%,+0,15,0.00%,+62,11164,0.17%,+0,82,6547626,+0,14875,26039,6521669,,,,
10月03日 星期一,41,+33409,,6581117,+0,87393,+0,6721,0.10%,+0,5695,0.09%,+0,36,0.00%,+52,35024,0.53%,+33357,6546039,99.47%,+0,15,0.00%,+38,11202,0.17%,+0,82,6581035,+0,14875,26077,6555040,,,,
10月04日 星期二,41,+49525,,6630642,+0,87393,+0,6721,0.10%,+0,5695,0.09%,+0,36,0.00%,+60,35084,0.53%,+49465,6595504,99.47%,+0,15,0.00%,+31,11233,0.17%,+0,82,6630560,+0,14875,26108,6604534,,,,
10月05日 星期三,41,+54874,,6685516,+0,87393,+0,6721,0.10%,+0,5695,0.09%,+0,36,0.00%,+50,35134,0.53%,+54824,6650328,99.47%,+0,15,0.00%,+48,11281,0.17%,+0,82,6685434,+0,14875,26156,6659360,,,,
10月06日 星期四,41,+46423,,6731939,+0,87393,+0,6721,0.10%,+0,5695,0.08%,+0,36,0.00%,+54,35188,0.52%,+46369,6696697,99.48%,+0,15,0.00%,+57,11338,0.17%,+0,82,6731857,+0,14875,26213,6705726,,,,
10月07日 星期五,41,+50725,,6782664,+0,87393,+0,6721,0.10%,+0,5695,0.08%,+0,36,0.00%,+66,35254,0.52%,+50659,6747356,99.48%,+0,15,0.00%,+52,11390,0.17%,+0,82,6782582,+0,14875,26265,6756399,,,,
10月08日 星期六,41,+44325,+322567,6826989,+0,87393,+0,6721,0.10%,+0,5695,0.08%,+0,36,0.00%,+62,35316,0.52%,+44263,6791619,99.48%,+0,15,0.00%,+76,11466,0.17%,+0,82,6826907,+0,14875,26341,6800648,,,,
10月09日 星期日,42,+44549,,6871538,+0,87393,+0,6721,0.10%,+0,5695,0.08%,+0,36,0.00%,+102,35418,0.52%,+44447,6836066,99.48%,+0,15,0.00%,+62,11528,0.17%,+0,82,6871456,+0,14875,26403,6845135,,,,
10月10日 星期一,42,+32072,,6903610,+0,87393,+0,6721,0.10%,+0,5695,0.08%,+0,36,0.00%,+37,35455,0.51%,+32035,6868101,99.49%,+0,15,0.00%,+57,11585,0.17%,+0,82,6903528,+0,14875,26460,6877150,,,,
10月11日 星期二,42,+41408,,6945018,+0,87393,+0,6721,0.10%,+0,5695,0.08%,+0,36,0.00%,+69,35524,0.51%,+41339,6909440,99.49%,+0,15,0.00%,+36,11621,0.17%,+0,82,6944936,+0,14875,26496,6918522,,,,
10月12日 星期三,42,+52358,,6997376,+0,87393,+0,6721,0.10%,+0,5695,0.08%,+0,36,0.00%,+43,35567,0.51%,+52315,6961755,99.49%,+0,15,0.00%,+37,11658,0.17%,+0,82,6997294,+0,14875,26533,6970843,,,,
10月13日 星期四,42,+53374,,7050750,+0,87393,+0,6721,0.10%,+0,5695,0.08%,+0,36,0.00%,+60,35627,0.51%,+53314,7015069,99.49%,+0,15,0.00%,+29,11687,0.17%,+0,82,7050668,+0,14875,26562,7024188,,,,
10月14日 星期五,42,+48220,,7098970,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+53,35680,0.50%,+48167,7063236,99.50%,+0,15,0.00%,+80,11767,0.17%,+0,82,7098888,+0,14875,26642,7072328,,,,
10月15日 星期六,42,+43448,+315429,7142418,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+23,35703,0.50%,+43425,7106661,99.50%,+0,15,0.00%,+77,11844,0.17%,+0,82,7142336,+0,14875,26719,7115699,,,,
10月16日 星期日,43,+41494,,7183912,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+60,35763,0.50%,+41434,7148095,99.50%,+0,15,0.00%,+65,11909,0.17%,+0,82,7183830,+0,14875,26784,7157128,,,,
10月17日 星期一,43,+28826,,7212738,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+37,35800,0.50%,+28789,7176884,99.50%,+0,15,0.00%,+53,11962,0.17%,+0,82,7212656,+0,14875,26837,7185901,,,,
10月18日 星期二,43,+44854,,7257592,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+32,35832,0.49%,+44822,7221706,99.51%,+0,15,0.00%,+33,11995,0.17%,+0,82,7257510,+0,14875,26870,7230722,,,,
10月19日 星期三,43,+44596,,7302188,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+24,35856,0.49%,+44572,7266278,99.51%,+0,15,0.00%,+42,12037,0.16%,+0,82,7302106,+0,14875,26912,7275276,,,,
10月20日 星期四,43,+39778,,7341966,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+43,35899,0.49%,+39735,7306013,99.51%,+0,15,0.00%,+92,12129,0.17%,+0,82,7341884,+0,14875,27004,7314962,,,,
10月21日 星期五,43,+37239,,7379205,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+64,35963,0.49%,+37175,7343188,99.51%,+0,15,0.00%,+78,12207,0.17%,+0,82,7379123,+0,14875,27082,7352123,,,,
10月22日 星期六,43,+35624,+272411,7414829,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+45,36008,0.49%,+35579,7378767,99.51%,+0,15,0.00%,+52,12259,0.17%,+0,82,7414747,+0,14875,27134,7387695,,,,
10月23日 星期日,44,+35329,,7450158,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+43,36051,0.48%,+35286,7414053,99.52%,+0,15,0.00%,+65,12324,0.17%,+0,82,7450076,+0,14875,27199,7422959,,,,
10月24日 星期一,44,+26320,,7476478,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+21,36072,0.48%,+26299,7440352,99.52%,+0,15,0.00%,+62,12386,0.17%,+0,82,7476396,+0,14875,27261,7449217,,,,
10月25日 星期二,44,+39152,,7515630,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+52,36124,0.48%,+39100,7479452,99.52%,+0,15,0.00%,+42,12428,0.17%,+0,82,7515548,+0,14875,27303,7488327,,,,
10月26日 星期三,44,+40254,,7555884,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+50,36174,0.48%,+40204,7519656,99.52%,+0,15,0.00%,+52,12480,0.17%,+0,82,7555802,+0,14875,27355,7528529,,,,
10月27日 星期四,44,+35657,,7591541,+0,87393,+0,6721,0.09%,+0,5695,0.08%,+0,36,0.00%,+58,36232,0.48%,+35599,7555255,99.52%,+0,15,0.00%,+84,12564,0.17%,+0,82,7591459,+0,14875,27439,7564102,,,,
10月28日 星期五,44,+34562,,7626103,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+38,36270,0.48%,+34524,7589779,99.52%,+0,15,0.00%,+57,12621,0.17%,+0,82,7626021,+0,14875,27496,7598607,,,,
10月29日 星期六,44,+32477,+243751,7658580,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+34,36304,0.47%,+32443,7622222,99.53%,+0,15,0.00%,+76,12697,0.17%,+0,82,7658498,+0,14875,27572,7631008,,,,
10月30日 星期日,45,+31530,,7690110,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+43,36347,0.47%,+31487,7653709,99.53%,+0,15,0.00%,+76,12773,0.17%,+0,82,7690028,+0,14875,27648,7662462,,,,
10月31日 星期一,45,+22616,,7712726,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+41,36388,0.47%,+22575,7676284,99.53%,+0,15,0.00%,+59,12832,0.17%,+0,82,7712644,+0,14875,27707,7685019,,,,
11月01日 星期二,45,+34243,,7746969,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+32,36420,0.47%,+34211,7710495,99.53%,+0,15,0.00%,+46,12878,0.17%,+0,82,7746887,+0,14875,27753,7719216,,,,
11月02日 星期三,45,+33156,,7780125,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+65,36485,0.47%,+33091,7743586,99.53%,+0,15,0.00%,+53,12931,0.17%,+0,82,7780043,+0,14875,27806,7752319,,,,
11月03日 星期四,45,+29952,,7810077,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+48,36533,0.47%,+29904,7773490,99.53%,+0,15,0.00%,+81,13012,0.17%,+0,82,7809995,+0,14875,27887,7782190,,,,
11月04日 星期五,45,+27581,,7837658,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+41,36574,0.47%,+27540,7801030,99.53%,+0,15,0.00%,+74,13086,0.17%,+0,82,7837576,+0,14875,27961,7809697,,,,
11月05日 星期六,45,+25535,+204613,7863193,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+39,36613,0.47%,+25496,7826526,99.53%,+0,15,0.00%,+67,13153,0.17%,+0,82,7863111,+0,14875,28028,7835165,,,,
11月06日 星期日,46,+24345,,7887538,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+46,36659,0.46%,+24299,7850825,99.53%,+0,15,0.00%,+47,13200,0.17%,+0,82,7887456,+0,14875,28075,7859463,,,,
11月07日 星期一,46,+16556,,7904094,+0,87393,+0,6721,0.09%,+0,5695,0.07%,+0,36,0.00%,+23,36682,0.46%,+16533,7867358,99.54%,+0,15,0.00%,+34,13234,0.17%,+0,82,7904012,+0,14875,28109,7875985,,,,
11月08日 星期二,46,+24958,,7929052,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+38,36720,0.46%,+24920,7892278,99.54%,+0,15,0.00%,+15,13249,0.17%,+0,82,7928970,+0,14875,28124,7900928,,,,
11月09日 星期三,46,+24833,,7953885,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+56,36776,0.46%,+24777,7917055,99.54%,+0,15,0.00%,+66,13315,0.17%,+0,82,7953803,+0,14875,28190,7925695,,,,
11月10日 星期四,46,+22320,,7976205,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+39,36815,0.46%,+22281,7939336,99.54%,+0,15,0.00%,+66,13381,0.17%,+0,82,7976123,+0,14875,28256,7947949,,,,
11月11日 星期五,46,+20285,,7996490,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+30,36845,0.46%,+20255,7959591,99.54%,+0,15,0.00%,+62,13443,0.17%,+0,82,7996408,+0,14875,28318,7968172,,,,
11月12日 星期六,46,+19208,+152505,8015698,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+52,36897,0.46%,+19156,7978747,99.54%,+0,15,0.00%,+60,13503,0.17%,+0,82,8015616,+0,14875,28378,7987320,,,,
11月13日 星期日,47,+18597,,8034295,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+40,36937,0.46%,+18557,7997304,99.54%,+0,15,0.00%,+61,13564,0.17%,+0,82,8034213,+0,14875,28439,8005856,,,,
11月14日 星期一,47,+16606,,8050901,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+40,36977,0.46%,+16566,8013870,99.54%,+0,15,0.00%,+40,13604,0.17%,+0,82,8050819,+0,14875,28479,8022422,,,,
11月15日 星期二,47,+18541,,8069442,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+46,37023,0.46%,+18495,8032365,99.54%,+0,15,0.00%,+43,13647,0.17%,+0,82,8069360,+0,14875,28522,8040920,,,,
11月16日 星期三,47,+22676,,8092118,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+50,37073,0.46%,+22626,8054991,99.54%,+0,15,0.00%,+69,13716,0.17%,+0,82,8092036,+0,14875,28591,8063527,,,,
11月17日 星期四,47,+20116,,8112234,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+40,37113,0.46%,+20076,8075067,99.54%,+0,15,0.00%,+77,13793,0.17%,+0,82,8112152,+0,14875,28668,8083566,,,,
11月18日 星期五,47,+17997,,8130231,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+49,37162,0.46%,+17948,8093015,99.54%,+0,15,0.00%,+58,13851,0.17%,+0,82,8130149,+0,14875,28726,8101505,,,,
11月19日 星期六,47,+16559,+131092,8146790,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+56,37218,0.46%,+16503,8109518,99.54%,+0,15,0.00%,+59,13910,0.17%,+0,82,8146708,+0,14875,28785,8118005,,,,
11月20日 星期日,48,+16218,,8163008,+0,87393,+0,6721,0.08%,+0,5695,0.07%,+0,36,0.00%,+39,37257,0.46%,+16179,8125697,99.54%,+0,15,0.00%,+25,13935,0.17%,+0,82,8162926,+0,14875,28810,8134198,,,,
